date,user,location,text
2022-03-13 04:55:14,darcydp13,,hat trick watch for roybal  #teamusa #winterparalympics
2022-03-13 04:54:53,Paralympics,,big chance to extend the lead  but captain josh pauls :United_States: can't convert on the penalty shot #beijing2022  
2022-03-13 04:54:51,TeamUSA,,shoot. score. @brodyusa4. #winterparalympics :United_States: | 3:Canada: | 0 
2022-03-13 04:54:36,Pug1988,"Pennsylvania, USA",@oksanamasters congrats    #winterparalympics
2022-03-13 04:53:53,AUSParalympics,Australia,#paraalpineanother top 10 finish for patrick jensen and guide amelia hodgson at #beijing2022  in the men's slal  
2022-03-13 04:53:41,usahockey,"Colorado Springs, Colo.",that's :victory_hand: for @brodyusa4 #winterparalympics | #teamusa:United_States: 
2022-03-13 04:52:43,ParaSnowSports,"Bonn, Germany",#paraalpine men's slalom vision impairedbertagnolli is the king :crown: of slalom for a second #winterparalympics in a  
2022-03-13 04:52:29,Paralympics,,usa :United_States: looking to start strong in the second  but brody roybal is denied his second of the game just 10 seconds in   
2022-03-13 04:51:26,Paralympics,,when you get #silver after a week of non-stop #paranordic action #winterparalympics #beijing2022 @fraparalympique 
2022-03-13 04:50:31,ParaSnowSports,"Bonn, Germany","""to win this medal as the team - and not only as a team of like the five of us that skied but  you know  the whole  "
2022-03-13 04:49:23,AGMSports,Los Angeles / Toronto,what more can i give you in one post about the #athlete @oksanamasters who now could be considered the #goat of  
2022-03-13 04:47:54,NBCOlympics,,the stats of u.s. sled hockey teammates and roommates @jwallace_usa  @6dfarmer and @brodyusa4 during these 2022 gam  
2022-03-13 04:45:29,LRiversThompson,,so proud of my cousin’s paralympic performance &amp; pretty wild to see my family on tv  @kendallgretsch  
2022-03-13 04:43:52,TeamUSA,,the cellys have started :raising_hands: #winterparalympics 
2022-03-13 04:43:49,fujikomunesan,「知らない世界」,if you need an example of ukraine’s recent resilience  look no further than this year’s #winterparalympics    
2022-03-13 04:43:22,SnowAust,,@mitchgourley @7plus @7sport @ausparalympics we're back in action for run 2 of the men's #paraalpine slalom competi  
2022-03-13 04:42:00,BelovedTrollop,,i'm calling it.  steve robilliard has had a blindingly good #wintylympics.@channel7  thrilled to see your commitm  
2022-03-13 04:40:01,DeccanHerald,India,the flame will be extinguished on beijing's #winterparalympics after a week of stellar performances from the host n  
2022-03-13 04:39:08,Mimi_Dawn_in_SB,"South Bend, Indiana, USA",let’s go  #teamusa :United_States:#beijing2022paralymics #winterparalympics 
2022-03-13 04:38:22,AUSParalympics,Australia,#paraalpinepatrick jenson and guide amelia hodgson record a strong second run (58.66) in the men's slalom (vision  
2022-03-13 04:38:05,paraicehockey,"Bonn, Germany",how much will this mistake by dominic laroccque cost canada  :thinking_face::camera_with_flash: @gettysport #winterparalympics | #paraicehockey  
2022-03-13 04:38:04,insidethegames,,second runs in the men's #slalom in #paraalpine are underway  while the #unitedstates lead #canada after the first  
2022-03-13 04:37:32,TeamUSA,,:victory_hand: in the first @usahockey x #winterparalympics 
2022-03-13 04:36:32,usahockey,"Colorado Springs, Colo.",after :keycap_1::keycap_5: #winterparalympics | #teamusa:United_States: 
2022-03-13 04:35:06,usahockey,"Colorado Springs, Colo.",.@brodyusa4 intercepts  roybal scores #winterparalympics | #teamusa:United_States:
2022-03-13 04:34:55,Paralympics,,two goals in 25 seconds give usa :United_States: a 2-0 lead over canada :Canada: at the end of the first period.#beijing2022  
2022-03-13 04:33:11,Paralympics,,what a finish from kovalevskyi :Ukraine: in the open relay   #gold ukraine :Ukraine:#silver france :France:#bronze norway :Norway:  
2022-03-13 04:31:27,vinnycent09,DMV 🇺🇸,seventh heaven#beijing2022 #winterparalympics 
2022-03-13 04:30:43,AUSParalympics,Australia,#paraalpinewe're back for the second run of the men's slalom (vision impaired). patrick jensen with guide amelia  
2022-03-13 04:30:09,stephenlaca,Los Angeles- Boston ,amazing @nbcsportshockey: make that 2 for team usa.the u.s. scores 25 seconds after their first goal of the game.  
2022-03-13 04:30:07,TeamUSA,,two goals in 25 seconds :fire:@brodyusa4 didn't make us wait long. @usahockey x #winterparalympics 
2022-03-13 04:29:55,paraicehockey,"Bonn, Germany",:collision: and all of a sudden it’s :keycap_2:::keycap_0: for @teamusa  :United_States:brody roybal punishes a big mistake by canada’s goalie dominic  
2022-03-13 04:28:48,GettySport,Global,oksana masters :United_States: cements her spot in the history books.14 career #winterparalympics medals and the most decorate  
2022-03-13 04:28:04,BR_OpenIce,,declan farmer. when it matters  :face_screaming_in_fear: #winterparalympics (via @nbcolympics) 
2022-03-13 04:27:05,TeamUSA,,.@6dfarmer got #teamusa on the board first  :United_States:@usahockey x #winterparalympics 
2022-03-13 04:27:00,Paralympics,,and it's two dominic larocque :Canada: tries to clear the puck but only into the path of brody roybal :United_States: who then has a  
2022-03-13 04:26:24,NBCSportsHockey,USA,.@teamusa's @6dfarmer breaks the ice in the gold medal game @nbcolympics | #winterparalympics:television: @usa_network and  
2022-03-13 04:26:05,usahockey,"Colorado Springs, Colo.",short side from @6dfarmer.:clapping_hands::clapping_hands:#winterparalympics | #teamusa:United_States:
2022-03-13 04:25:57,Cusebeerchick,SYR➡️ATL➡️TPA➡️FB,u.s. sled hockey team looking great  up 2-0 vs canada after back-to-back goals  #winterparalympics
2022-03-13 04:25:43,NBCSportsHockey,USA,make that 2 for team usa.the u.s. scores 25 seconds after their first goal of the game. #winterparalympics:television:  
2022-03-13 04:25:35,paraicehockey,"Bonn, Germany",just another day in the office for declan farmer as he opens the scoring in the final  :bullseye:shorthanded goal for  
2022-03-13 04:24:49,darcydp13,,two shortys on a penalty kill   #teamusa #winterparalympics
2022-03-13 04:24:15,usahockey,"Colorado Springs, Colo.",back. to. back. short-handed goals.@brodyusa4 scores 20 seconds later to bring the u.s. up 2-0   
2022-03-13 04:23:52,Toyota,"Plano, TX",congratulations  #teamtoyota’s @oksanamasters and #teamusa win their first ever gold medal in the cross country mix  
2022-03-13 04:23:43,TeamUSA,,brody roybal backs it up with anotha one  #winterparalympics :United_States: | 2:Canada: | 0 
2022-03-13 04:23:24,Paralympics,,goal usa :United_States: declan farmer breaks through with josh pauls  but doesn't need him as he finds the back of the net hi  
2022-03-13 04:23:20,NBCOlympics,,.@teamusa strikes first in the gold medal game  :police_car_light:@usahockey | #winterparalympics:television: @usa_network and @peacocktv  
2022-03-13 04:23:14,HingganLeague,"Inner Mogolia,China",my heart melted when i saw the #shueyrhonrhon  running towards me:face_blowing_a_kiss::face_blowing_a_kiss::face_blowing_a_kiss:#beijing2022 #winterparalympics 
2022-03-13 04:22:19,usahockey,"Colorado Springs, Colo.",a short-handed goal from @6dfarmer to kick things off #winterparalympics | #teamusa:United_States: 
2022-03-13 04:22:06,TeamUSA,,declan farmer get us going  #winterparalympics :United_States: | 1:Canada: | 0 
2022-03-13 04:21:53,lukehutch43,,goal usa   declan farmer gets the usa on the board first on a short handed goal  his 6th goal of the  
2022-03-13 04:21:30,seanhelton,FL,finally found a sport tougher than hockey: sled hockey. this #winterparalympics gold game is no joke. let's go @usahockey  #teamusa
2022-03-13 04:21:15,herenowhere3,"Pittsburgh, PA",farmer #teamusa #sledhockey #winterparalympics
2022-03-13 04:20:30,ParaSnowSports,"Bonn, Germany",:skis:#crosscountry it's time to say goodbye :waving_hand::loudly_crying_face:last cross-country event is :ON!_arrow: watch live open 4x2.5km relay  :link:  
2022-03-13 04:20:15,ParaSnowSports,"Bonn, Germany",#paraalpineone final run in yanqing. let’s do this.:television: watch run 2 of the men’s slalom live:  
2022-03-13 04:20:11,Paralympics,,big chance for canada :Canada: liam hickey breaks through but can't find the shot and jen lee :United_States: denies him to keep it  
2022-03-13 04:19:29,USParaAlpineSki,United States,patrick halgren is first out the start gates in the men's slalom standing  after completing run 1 in 30th place.  
2022-03-13 04:17:11,Paralympics,,it wouldn't be usa :United_States: vs canada :Canada: without a bit of physicality declan farmer just about avoids a huge hit by lia  
2022-03-13 04:13:24,Paralympics,,malik jones :United_States: looks to break  but it's defended perfectly by rob armstrong :Canada: to stop any danger #beijing2022  
2022-03-13 04:08:52,Cusebeerchick,SYR➡️ATL➡️TPA➡️FB,this is going to be a good hockeygame   #winterparalympics 
2022-03-13 04:08:16,insidethegames,,action is heating up on the final day of #beijing2022  with the #paraicehockey final about to begin. you can follow  
2022-03-13 04:08:02,paraicehockey,"Bonn, Germany",look who's here to support canada  :Canada::eyes:the two-time #parasnowboard medallist tyler turner is in the building to wa  
2022-03-13 04:07:50,lliekurtz,"Lafayette, CO",#closedcaptioning for the #beijing2022 #winterparalympics has improved  thank you @lorisamuels18  for addressing th  
2022-03-13 04:07:41,Paralympics,,here we go  the puck is down and we are underway in the #paraicehockey final usa :United_States: vs canada :Canada: to compete for  
2022-03-13 04:06:15,KevinKernMusic,"Minneapolis, MN",let's go @teamusa  time for #teamusa sled hockey to go for number 4. you got this  #winterparalympics  #sledhockey  
2022-03-13 04:06:07,TeamUSA,,:police_car_light: we have puck drop :police_car_light:drop where you're watching @usahockey in the gold medal game from :backhand_index_pointing_down:#showtheworld x  
2022-03-13 04:05:24,usahockey,"Colorado Springs, Colo.",for the final time... puck. has. dropped.:television: @usa_network :open_book:  :chart_increasing:    
2022-03-13 04:05:13,CGoerlich,"New Jersey, USA",time for the sled hockey gold medal game on usa network. usa vs. canada. go team usa :thumbs_up: #winterparalympics #sledhockey #goldmedalmatch
2022-03-13 04:02:27,LMARTI,,:China:china have emerged as a new winter paralympics powerhouse at their own beijing games  topping the medals :1st_place_medal::2nd_place_medal::3rd_place_medal::flexed_biceps: tab  
2022-03-13 04:02:19,TeamUSATracker,United States,day 9 #winterparalympics @teamusa starts off with :1st_place_medal:(5th #gold of #winterparalympics in beijing) @oksanamasters 3  
2022-03-13 04:01:15,YG_Shing21,,the closing ceremony of #winterparalympics is tonight  
2022-03-13 04:00:59,AUSParalympics,Australia,#paraicehockeyit's @teamusa versus @cdnparalympics in the battle for #gold at #beijing2022. check it out now  liv  
2022-03-13 04:00:02,NBCOlympics,,:police_car_light: it's time  :police_car_light:the sled hockey gold medal game @teamusa :United_States: vs canada :Canada: begins now. #winterparalympics:television:  
2022-03-13 03:59:50,paraicehockey,"Bonn, Germany",the game we've been waiting for :keycap_4: years has finally come  :partying_face:let's enjoy it and may the best team take the #gold   
2022-03-13 03:58:44,TeamUSA,,going for gold. :face_with_steam_from_nose:#showtheworld x #winterparalympics 
2022-03-13 03:55:50,Paralympics,,get comfortable. the stage is set...:ice_hockey:for the #paraicehockey gold medal :1st_place_medal:: usa :United_States: vs canada :Canada:#beijing2022  
2022-03-13 03:54:46,lukehutch43,,almost time for @usahockey vs canada sled hockey #gold medal game  finish this off the right way #usa  #winterparalympics
2022-03-13 03:53:53,FerrazJff,,#teamcanada won bronze at the mixed cross country relay.medal #4 for natalie wilkie (#salmonarm) and mark arendt  
2022-03-13 03:53:33,MuirDragonne,"Leeds, England",it's 4 am and i'm awake for the #winterparalympics #paraicehockey gold medal match between the usa and canada  come  
2022-03-13 03:52:50,MikiMatheson,,:snowflake:#beijing2022   #winterparalympics  :snowflake:  last day at the games  
2022-03-13 03:52:17,usahockey,"Colorado Springs, Colo.",here we go  roll call  :United_States:where are you watching #teamusa compete for gold tonight #winterparalympics 
2022-03-13 03:52:06,USOPC_AAC,,dream team :skis::United_States: @oksanamasters  sam wood  sydney peterson  &amp; jake adicoff #winterparalympics #friendsandfamily  
2022-03-13 03:51:28,CGTNSportsScene,"北京, 中华人民共和国",#beijing2022｜#winterparalympics:skis:para cross-country skiing - mixed 4x2.5km relay:sports_medal:#gold @teamusa :2nd_place_medal:#silver  
2022-03-13 03:51:12,meredyleonard,"Pennsylvania, USA",getting ready to watch the usa :United_States: sled hockey team @usahockey go for the gold against canada :Canada:.#winterparalympics | #teamusa:United_States:
2022-03-13 03:47:48,paraicehockey,"Bonn, Germany",last :keycap_3: finals between usa and canada::pushpin: #pyeongchang2018: usa :United_States: win:pushpin: #ostrava2019: usa :United_States: win:pushpin: #ostrava2021: u  
2022-03-13 03:45:00,RalphLauren,"New York, NY",good luck to #rlxteamusa athlete @ricosled23 as he competes in the paralympic sled hockey gold medal game for  
2022-03-13 03:41:36,GettySport,Global,these reactions  :heart_suit::smiling_face_with_hearts:1st ever #gold for @teamusa :United_States: in a relay event as they top the #paranordic mixed 4x2.5km rel  
2022-03-13 03:40:00,TeamUSA,,the squad is set. :United_States:@usahockey x #winterparalympics 
2022-03-13 03:39:20,Paralympics,,make way for adicoff  :dashing_away:#winterparalympics #beijing2022 #paranordic @teamusa 
2022-03-13 03:30:03,ParalympicsNZ,"Auckland, New Zealand",starting soon :right_arrow: adam hall and aaron ewen take on their final run of @beijing2022 coverage of the men's slalom ru  
2022-03-13 03:30:00,TeamUSA,,back-to-back-to-back-to-back @usahockey's sled team is looking forward to the challenge.#showtheworld x  
2022-03-13 03:28:07,NBCSports,,7 medals in 7 events:double_exclamation_mark:@oksanamasters has won a medal in every event she competed in at the 2022 games and is the  
2022-03-13 03:25:41,CGTNSportsScene,"北京, 中华人民共和国",:China:yang hongqiong named flag bearer of china at #closingceremony of #beijing2022 #winterparalympics:1st_place_medal:the 32-year-ol  
2022-03-13 03:23:46,TeamUSA,,masters makes history  :United_States:with 14 career winter paralympic medals  @oksanamasters is now the most decorated u.s. w  
2022-03-13 03:16:48,USParaAlpineSki,United States,:memo:results of the men's slalom sitting - :small_blue_diamond:9th - matthew brewer:small_blue_diamond:13th - robert enigl:small_blue_diamond:14th - jasmin bambur:small_blue_diamond:16th - r  
2022-03-13 03:16:40,NBCSportsHockey,USA,it's almost time. :ice_hockey:@teamusa :United_States: vs. canada :Canada:@paralympics | #winterparalympics 
2022-03-13 03:15:07,insidethegames,,no new #covid19 cases have been reported by #beijing2022 from the 28 103 tests conducted within the closed-loopfo  
2022-03-13 03:09:51,paraicehockey,"Bonn, Germany",less than an hour until the puck drop  :police_car_light:let's hear it  who's your favourite  :United_States: or :Canada: :camera_with_flash: @gettysport  
2022-03-13 03:08:40,OnHerTurf,,.@teamusa's @oksanamasters makes herstory at the 2022 #winterparalympics she is the most decorated u.s. winter pa  
2022-03-13 03:08:02,AGMSports,Los Angeles / Toronto,what can’t @oksanamasters not do  tonight  she and the relay team take the #gold in #paranordic 4x2.5km for  
2022-03-13 03:06:03,NBCSports,,.@teamusa is golden  :1st_place_medal:the u.s. wins its first-ever paralympic relay medal in the cross-country skiing mixed relay  
2022-03-13 03:05:01,usahockey,"Colorado Springs, Colo.",the final lineup.game preview → #winterparalympics | #teamusa:United_States: 
2022-03-13 03:04:20,vinnycent09,DMV 🇺🇸,what a performance :clapping_hands::clapping_hands::clapping_hands:#gold #beijing2022 #winterparalympics #paranordic #crosscountryskiing #mixedrelay #champions  
2022-03-13 03:03:33,Paralympics,,natalie wilkie :Canada: rounds off a super week in #paranordic with a #bronze for @cdnparalympics in the mixed relay   
2022-03-13 03:01:33,lukehutch43,,lets gooooo  7 for 7 for @oksanamasters #teamusa #paranordic #winterparalympics 
2022-03-13 03:01:05,TeamUSA,,.@usparanordic picks up its first-ever paralympic relay medal... and it's gold  :1st_place_medal:#showtheworld x  
2022-03-13 02:59:06,NBCOlympics,,history for oksana masters :1st_place_medal::1st_place_medal::1st_place_medal::1st_place_medal::1st_place_medal::2nd_place_medal::2nd_place_medal::2nd_place_medal::2nd_place_medal::2nd_place_medal::2nd_place_medal::2nd_place_medal::3rd_place_medal::3rd_place_medal:@teamusa x #winterparalympics 
2022-03-13 02:58:12,pcgango55,,isaiah 40:8 the grass withers and the flowers fall     but the word of our god endures forever.”#jesuschrist  
2022-03-13 02:56:05,Paralympics,,cai jiayun :China: brings home yet another #paranordic medal for china  :2nd_place_medal: #winterparalympics #beijing2022 
2022-03-13 02:53:16,Paralympics,,@teamusa win their first ever medal in a relay event and it's a #gold #winterparalympics #paranordic 
2022-03-13 02:50:29,jzattiero,"New Mexico, USA",just watched brenna huckaby’s paralympic gold-medal-winning snowboard slalom run and her comments on inclusion and  
2022-03-13 02:45:30,SWen85433667,"London, England",:speech_balloon:you are my eyes who also deserves a medal.:service_dog:touching moment at awarding ceremony during #winterparalympics  .  
2022-03-13 02:44:05,TeamUSA,,mixed relay gold :1st_place_medal:@usparanordic x #winterparalympics 
2022-03-13 02:43:06,NBCOlympics,,"""we did it ""@oksanamasters is hyped after winning gold in cross-country skiing mixed relay with her teammates.  "
2022-03-13 02:42:05,paraicehockey,"Bonn, Germany",an end to a beautiful journey. :clapping_hands::pushpin:greg westlake's career in the national team:paralympics: :1st_place_medal::2nd_place_medal::3rd_place_medal:world championshi  
2022-03-13 02:39:05,NBCOlympics,,the moment @teamusa clinched the gold in the cross-country skiing mixed relay  :1st_place_medal: #winterparalympics:television: @usa_network  
2022-03-13 02:38:55,CT_FOX,"Fairfield County, CT📍",what oksana masters just did is unprecedented  oksana batted 1.000 &amp; went :keycap_7:-for-:keycap_7: in medal events  that’s unhea  
2022-03-13 02:36:37,ParaSnowSports,"Bonn, Germany",:skis:#crosscountry :United_States: @teamusa takes #gold in the mixed 4x2.5km relay oksana masters:red_circle:sydney peterson:white_circle:daniel cnossen  
2022-03-13 02:35:21,ParaSnowSports,"Bonn, Germany",#paraalpinejesper pedersen :Norway: is looking to wrap up his second #winterparalympics with style :smiling_face_with_sunglasses:norway’s skiing s  
2022-03-13 02:34:08,georgyfelix,"Cochin, India",about last night.congratulations to host nation china :China: who won its first ever paralympic medal in  
2022-03-13 02:33:10,NBCOlympics,,team usa wins gold  :1st_place_medal:@teamusa claims the gold medal in the cross-country skiing mixed relay. #winterparalympics 
2022-03-13 02:32:02,USParaNordic,"Colorado Springs, Colorado",they did it   #teamusa win :1st_place_medal: in the cross-country mixed relay #winterparalympics #showtheworld 
2022-03-13 02:30:42,TeamUSA,,:keycap_7: events. :keycap_7: medals. if @oksanamasters was in the race  she made it to the podium. #winterparalympics 
2022-03-13 02:30:29,Paralympics,,jake adicoff :United_States: comes from third after the last exchange to give usa the #gold in the mixed relay  #gold usa :United_States:  
2022-03-13 02:27:58,Paralympics,,catch me if you can  :high_voltage::skier:reigning world champion jesper pedersen :Norway: sets the pace in the first run  but can he ke  
2022-03-13 02:27:09,TeamUSA,,best in the :globe_showing_Americas:@usparanordic wins gold in the cross-country mixed relay. #winterparalympics 
2022-03-13 02:22:38,ParaSnowSports,"Bonn, Germany",#paraalpine only one run of #beijing2022 left :crying_face:run two of the men's slalom starts at :alarm_clock: 12:30 (gmt+8). don't mis  
2022-03-13 02:20:50,ShanghaiEye,Shanghai,team china retained the wheelchair curling gold medal after defeating team sweden 8-3 in the final match of the 202  
2022-03-13 02:20:00,Olympics,,about last night.congratulations to host nation china :China: who won its first ever paralympic medal in  
2022-03-13 02:15:17,DailyBeijing,"Beijing, China",in a video interview with beijing daily  jane stevens  #newzealand's chef de mission for the #beijing2022  
2022-03-13 02:11:32,Miyuko_junsei,New York City,why do we glance at #riley  #carinaedlinger’s lab tested :guide_dog: and becoming the poster :dog_face: for :Austria: and the #beijing2022  
2022-03-13 02:10:22,cvidisability,"Victoria, Australia",#imageofwinning my soul is singing surrounded with an image of winning.the parallel games and the olympics share  
2022-03-13 02:05:53,Paralympics,,don't miss out on the last day of #paranordic action with both the mixed and open relays in para cross-country  u  
2022-03-13 02:02:44,DailyBeijing,"Beijing, China",the #closingceremony of the #beijing2022 #winterparalympics will be held at the national stadium on the evening of  
2022-03-13 02:02:43,NBCSportsHockey,USA,sled hockey. gold medal game. usa :United_States: vs canada :Canada:11p et tonight on @usa_network and @peacocktv  #winterparalympics 
2022-03-13 02:02:31,SnowAust,,@mitchgourley @7plus @7sport @ausparalympics a solid time of 49.80 for sit-skier josh hanlon in his first slalom ru  
2022-03-13 02:01:31,AUSParalympics,Australia,#paraalpine josh hanlon (49.80) is in 11th after the first run of the men's slalom (sitting).he'll be back for  
2022-03-13 02:01:22,TeamUSA,,medal chasing. :dashing_away:@usparanordic is racing to the podium in the cross-country mixed relay. #winterparalympics:alarm_clock:: 9:  
2022-03-13 02:01:03,paraicehockey,"Bonn, Germany",it was all about china :China: on day :keycap_6: of the #paraicehockey  tournament  :smiling_face_with_heart-eyes:describe their @beijing2022 story with a  
2022-03-13 02:00:48,Paralympics,,the three fastest after run 1 in the men's slalom sitting category are: :skier::high_voltage:1) jesper pedersen :Norway:2) jeroen kamps  
2022-03-13 01:59:09,ParaSnowSports,"Bonn, Germany",#paraalpine men's slalom sittingtop three skiers after run 1 :backhand_index_pointing_down::keycap_1: jesper pedersen :Norway::keycap_2: jeroen kampschreur :Netherlands:  
2022-03-13 01:56:34,RenataFast,"Burlington, On",gold medal gameday  let’s go boys :Canada: 11pm et @cbcgem @hockeycanada @cdnparalympics #beijing2022  
2022-03-13 01:55:08,7Sport,Australia,jonty with your last aussie paralympics update  as the #beijing2022 #winterparalympics comes to an end  we see our  
2022-03-13 01:53:45,cvidisability,"Victoria, Australia",#parallelgamesathletes with a disability play their parallel games. remember the champions’ names. legends side  
2022-03-13 01:53:10,ParaSnowSports,"Bonn, Germany",:skis:#crosscountry last day :smiling_face_with_tear:mixed and open relays conclude the beijing 2022 paralympic winter games programme at t  
2022-03-13 01:51:49,BeijingEvening,,the #closingceremony of the #beijing2022 #winterparalympics will be held at the national stadium on the evening of  
2022-03-13 01:48:00,dailyrecordspts,northwest New Jersey,.@usahockey is playing @hockeycanada for #gold tonight at the #winterparalympics   check out the three players from  
2022-03-13 01:47:31,AUSParalympics,Australia,#paraalpinejosh hanlon makes it safely down the mountain in his first run of the men's slalom (sitting) to record  
2022-03-13 01:45:11,TeamUSA,,win and we've got :1st_place_medal::1st_place_medal::1st_place_medal::1st_place_medal: in a row. #winterparalympics :alarm_clock:: 11:05 pm et :television:: @usa_network and @peacocktv 
2022-03-13 01:43:23,ParalympicsNZ,"Auckland, New Zealand",strong first run for paralympic debutante aaron ewen in the #beijing2022 #winterparalympics men’s slalom sitting  p  
2022-03-13 01:36:06,ParaSnowSports,"Bonn, Germany",#paraalpinedid you know that arthur bauchet :France: was the youngest athlete on @equipefra in pyeongchang at age 17   
2022-03-13 01:35:00,paraicehockey,"Bonn, Germany",the short :3rd_place_medal: medal story :fast_reverse_button: relive china's :China: saturday quest towards the historic achievement.:camera_with_flash: ois &amp; @gettysport  
2022-03-13 01:33:56,USParaAlpineSki,United States,:memo:results of run :keycap_1: of the men's slalom standing - :small_blue_diamond:7th position - @twalnutz :small_blue_diamond:12th - andrew haraghey :small_blue_diamond:13th - jes  
2022-03-13 01:33:20,ZuccaGirl,,medal tally day 8 [ almost complete  ] | beijing 2022 winter paralympics...  via @youtube  
2022-03-13 01:30:45,NBCOlympics,,as @teamusa's jake adicoff and his guide sam wood look ahead to the cross-country relay races  they had an opportun  
2022-03-13 01:30:00,TeamUSA,,.@lifeofalw is serving and representing #teamusa both on and off the ice #showtheworld x #winterparalympics 
2022-03-13 01:28:16,cvidisability,"Victoria, Australia",#elitepara athletes are elite.no obstacle has them beat.the best of the best the one percent they’ll push to t  
2022-03-13 01:27:50,Paralympics,,arthur bauchet :France: has two #gold's and one #bronze so far at #beijing2022. can he add to that  :skier:  
2022-03-13 01:26:53,SnowAust,,@mitchgourley @7plus @7sport @ausparalympics gourley is in 11th place after the men's #paraalpine standing slalom r  
2022-03-13 01:23:18,AUSParalympics,Australia,#paraalpine next up: josh hanlon in the men's slalom (sitting). there are 39 competitors preparing to take to th  
2022-03-13 01:22:26,Golover_Tu,Jiangsu,beijing 2008 changed the way the summer paralympics was delivered forever  and #beijing2022 will be the same with t  
2022-03-13 01:21:47,Paralympics,,the three fastest after run 1 in the men's slalom standing category are: :skier::high_voltage:1) arthur bauchet :France:2) adam hall :New_Zealand:  
2022-03-13 01:21:25,AUSParalympics,Australia,#paraalpine after the 1st run of the men's slalom (standing)  mitchell gourley (46.32) is in 11th place.the 2nd  
2022-03-13 01:20:49,ParaSnowSports,"Bonn, Germany",#paraalpine men's slalom standingtop three skiers after run 1 :backhand_index_pointing_down::keycap_1: arthur bauchet :France::keycap_2: adam hall :New_Zealand::keycap_3: jingyi  
2022-03-13 01:18:26,TeamUSA,,it all comes down to this. @usahockey :United_States: vs. :Canada: for paralympic gold. #winterparalympics
2022-03-13 01:18:15,ChrisWLivingIt,"Park City, Utah",here we go  #winterparalympics 
2022-03-13 01:17:30,CGTNSportsScene,"北京, 中华人民共和国",#beijing2022 #winterparalympics final day:bright_button:the #closingceremony will be held at 8pm (bst) tonight at the national s  
2022-03-13 01:07:17,NBCOlympics,,there's one more medalist on this podium when austria's carina edlinger and her guide josef lorenz were awarded t  
2022-03-13 01:05:00,usahockey,"Colorado Springs, Colo.",study up before tonight's gold medal matchup game preview → #winterparalympics |  
2022-03-13 01:02:10,NBCOlympics,,:snowflake: the #winterparalympics are in primetime  :snowflake:the final night of competition of the 2022 games begins now.:television:  
2022-03-13 01:00:01,SpotlightBJ,"Beijing, China",":blue_heart:happy weekend folks  :smiling_face_with_open_hands:welcome back to our ""key facts to know about the #paralympicwintergames"" series  :star-struck::beaming_face_with_smiling_eyes:ahead o  "
2022-03-13 01:00:01,USParaNordic,"Colorado Springs, Colorado",it's the final event of the games :crying_face: so let's go out with a bang  :fireworks:coming to you live in :keycap_1: hour  the mixed and op  
2022-03-13 00:58:28,ParaSnowSports,"Bonn, Germany",#paraalpinecan giacomo bertagnolli :Italy: defend his #winterparalympics slalom title he leads the competition after  
2022-03-13 00:58:02,ParalympicsNZ,"Auckland, New Zealand","adam hall's first run was ""millimetre perfect""  :star-struck::fire:completed in 42.70 - cool as ice  :snowflake:#oneteamonespirit  "
2022-03-13 00:56:32,elenaESC00,,#today is the last day of #winterparalympics #china :China: #beijing2022 you did good jobsee you in 4 years in #italy :Italy:
2022-03-13 00:55:23,SnowAust,,@mitchgourley @7plus @7sport @ausparalympics mitch gourley was the 6th starter in the men's standing slalom  and is  
2022-03-13 00:54:39,Paralympics,,who are you backing #beijing2022 #winterparalympics #paraicehockey
2022-03-13 00:54:37,Paralympics,,it’s a repeat of the 2018 final  but who will take #gold this time in the #paraicehockey final #beijing2022  
2022-03-13 00:52:28,Paralympics,,that feeling after going fastest... :smiling_face_with_heart-eyes:giacomo bertagnolli takes a strong lead into his second run :skier:#beijing2022  
2022-03-13 00:51:13,AUSParalympics,Australia,#paraalpinea strong first run by mitchell gourley in the men's slalom (standing) to clock a time of 46.32.more  
2022-03-13 00:50:07,SnowAust,,@mitchgourley @7plus @7sport @ausparalympics the final day at the yanqing national alpine skiing centre is underway  
2022-03-13 00:48:58,AUSParalympics,Australia,@7plus #paraalpine next up: mitchell gourley in the men's slalom (standing). he'll be the 8th competitor to take  
2022-03-13 00:47:14,Paralympics,,it's the final day of #beijing2022 and what a games it has been :star-struck:but  we're not done yet   #paraalpine men's sl  
2022-03-13 00:45:38,Paralympics,,the three fastest after run 1 in the men's slalom vision impaired category are: :skier::high_voltage:1) giacomo bertagnolli :Italy:2)  
2022-03-13 00:43:41,AUSParalympics,Australia,#paraalpineafter the first run of the men's slalom (vision impaired)  patrick jensen and guide amelia hodgson (53  
2022-03-13 00:43:36,ParaSnowSports,"Bonn, Germany",#paraalpine men's slalom vision impaired top three skiers after run 1 :backhand_index_pointing_down::keycap_1: giacomo bertagnolli (a. ravelli) :Italy:  
2022-03-13 00:41:46,pburke_CL1907,,#paraalpine is underway on the final day of the #beijing2022 #winterparalympics myself and @owenlloydsj are here  
2022-03-13 00:39:59,AUSParalympics,Australia,#paraalpinepatrick jensen and guide amelia hodgson make it safely down the course to record a time of 53.22.mor  
2022-03-13 00:39:51,OwenLloydSJ,"Milton Keynes, England",we are now at the final day of the extraordinary #beijing2022 #winterparalympics with the @insidethegames live blog  
2022-03-13 00:38:54,AlexAzziNBC,"New York, NY",with 6 medals  oksana masters has won more medals than any other athlete in beijing.she has also won more medals  
